% Model:              off_off_off.mph
% Version:            COMSOL 6.3.0.335
% Date:               Feb 6 2025, 22:41
% Table:              Table 9 - Global Evaluation 2
% k (1/m)                                         Eigenfrequency (Hz)                               Frequency (Hz)                                    p_ax (1)                                          p_tr (1)
0                                                 0.04514428009739759i                              0.04514428009739759i                              NaN                                               NaN
0                                                 0.04391962296830805                               0.04391962296830805                               NaN                                               NaN
0                                                 1955.0211804642363                                1955.0211804642363                                NaN                                               NaN
0                                                 1961.3546262725856                                1961.3546262725856                                NaN                                               NaN
0                                                 10671.11219121512                                 10671.11219121512                                 NaN                                               NaN
0                                                 10677.667574502375                                10677.667574502375                                NaN                                               NaN
0                                                 20921.40447463754                                 20921.40447463754                                 NaN                                               NaN
0                                                 26653.787627615176                                26653.787627615176                                NaN                                               NaN
0                                                 41360.06131153889                                 41360.06131153889                                 NaN                                               NaN
0                                                 41378.61702471798                                 41378.61702471798                                 NaN                                               NaN
0                                                 42271.63491464612                                 42271.63491464612                                 NaN                                               NaN
0                                                 43260.77183118227                                 43260.77183118227                                 NaN                                               NaN
0                                                 61275.52704630262                                 61275.52704630262                                 NaN                                               NaN
0                                                 61302.63797215087                                 61302.63797215087                                 NaN                                               NaN
0                                                 79858.44521956838                                 79858.44521956838                                 NaN                                               NaN
0                                                 86493.55560189688                                 86493.55560189688                                 NaN                                               NaN
0                                                 88704.15959267101                                 88704.15959267101                                 NaN                                               NaN
0                                                 90050.62056664334                                 90050.62056664334                                 NaN                                               NaN
0                                                 105216.55159512952                                105216.55159512952                                NaN                                               NaN
0                                                 105259.55242834512                                105259.55242834512                                NaN                                               NaN
26.003642895875107                                79057.26158432098-9.223327002126497E-9i           79057.26158432098-9.223327002126497E-9i           0.996953986359859                                 0.003046013640142393
26.003642895875107                                90678.40025128429-1.8053072477618333E-8i          90678.40025128429-1.8053072477618333E-8i          0.11003952003475473                               0.8899604799652444
26.003642895875107                                99226.99554135856-1.7801960475905157E-8i          99226.99554135856-1.7801960475905157E-8i          0.10645899877884364                               0.8935410012211564
26.003642895875107                                100840.84097096126+1.70887132047679E-7i           100840.84097096126+1.70887132047679E-7i           0.9953634290405828                                0.004636570959417995
26.003642895875107                                109980.14557924784-3.1163965452217836E-7i         109980.14557924784-3.1163965452217836E-7i         0.10258861186595011                               0.8974113881340501
26.444382605974685                                178.012545746806-1.8212350377224083E-9i           178.012545746806-1.8212350377224083E-9i           5.197695255526941E-4                              0.9994802304744492
26.444382605974685                                953.3448084908391+3.704179403389884E-11i          953.3448084908391+3.704179403389884E-11i          0.0029785495538641325                             0.9970214504461367
26.444382605974685                                3143.2592267064547-2.4088029908537186E-10i        3143.2592267064547-2.4088029908537186E-10i        0.012903654311351527                              0.987096345688648
26.444382605974685                                8131.171934785194+1.0204225402868539E-11i         8131.171934785194+1.0204225402868539E-11i         0.012440683844160976                              0.9875593161558395
26.444382605974685                                12762.71970602734+2.6534786058781817E-10i         12762.71970602734+2.6534786058781817E-10i         0.9999582599643564                                4.174003564331831E-5
26.444382605974685                                13936.979712176266-4.699248635291695E-10i         13936.979712176266-4.699248635291695E-10i         0.02900210385292959                               0.9709978961470699
26.444382605974685                                18556.880275185682+1.9213935390682726E-9i         18556.880275185682+1.9213935390682726E-9i         0.04229119585949376                               0.9577088041405066
26.444382605974685                                29494.217311555272-4.540080208070313E-9i          29494.217311555272-4.540080208070313E-9i          0.03831696612807992                               0.9616830338719191
26.444382605974685                                29567.339561226574+6.380532834822992E-10i         29567.339561226574+6.380532834822992E-10i         0.9997103103870687                                2.8968961293002627E-4
26.444382605974685                                35917.56176565832-5.3252800995833504E-9i          35917.56176565832-5.3252800995833504E-9i          0.0517320729448752                                0.9482679270551257
26.444382605974685                                47093.632863349856-1.5262267770772968E-9i         47093.632863349856-1.5262267770772968E-9i         0.06925931007459124                               0.9307406899254086
26.444382605974685                                54433.943493226434-2.830073701475261E-9i          54433.943493226434-2.830073701475261E-9i          0.9987129839520957                                0.0012870160479072298
26.444382605974685                                55071.39944803203-1.2507301343119416E-8i          55071.39944803203-1.2507301343119416E-8i          0.06659034542399032                               0.9334096545760118
26.444382605974685                                67625.56498809051+1.2638297461899137E-8i          67625.56498809051+1.2638297461899137E-8i          0.0780121784074028                                0.9219878215925966
26.444382605974685                                75709.27975151775+1.4719156176842144E-8i          75709.27975151775+1.4719156176842144E-8i          0.07803888363655342                               0.9219611163634451
26.444382605974685                                78915.73452151744-7.907720262608092E-9i           78915.73452151744-7.907720262608092E-9i           0.9969590373786699                                0.0030409626213287267
26.444382605974685                                90780.95051662636-5.637455454845078E-10i          90780.95051662636-5.637455454845078E-10i          0.10992616917014691                               0.8900738308298538
26.444382605974685                                99120.63985158791+1.9753994686949137E-8i          99120.63985158791+1.9753994686949137E-8i          0.10647457854817573                               0.8935254214518226
26.444382605974685                                101030.888261793+1.6820145669589363E-7i           101030.888261793+1.6820145669589363E-7i           0.9953466491906615                                0.004653350809338752
26.444382605974685                                110037.46974141263-3.328565160395265E-7i          110037.46974141263-3.328565160395265E-7i          0.1025294224936924                                0.8974705775063071
26.885122316074263                                184.02384006101576-6.399863840034286E-10i         184.02384006101576-6.399863840034286E-10i         5.375620606511191E-4                              0.9994624379393466
26.885122316074263                                939.4807783424047+6.595129606378259E-10i          939.4807783424047+6.595129606378259E-10i          0.0029312646644451728                             0.997068735335551
26.885122316074263                                3160.6670412928574-1.08315916946203E-10i          3160.6670412928574-1.08315916946203E-10i          0.013015704098612394                              0.9869842959013875
26.885122316074263                                8100.499347615228+5.98116732784717E-11i           8100.499347615228+5.98116732784717E-11i           0.012304158457512824                              0.9876958415424858
26.885122316074263                                12975.556326275702-1.2133164612063803E-10i        12975.556326275702-1.2133164612063803E-10i        0.9999568166363964                                4.318336360233761E-5
26.885122316074263                                13994.424313420825-4.230220558341365E-10i         13994.424313420825-4.230220558341365E-10i         0.029144684319572546                              0.9708553156804275
26.885122316074263                                18498.889002650394-3.3579692245025645E-9i         18498.889002650394-3.3579692245025645E-9i         0.04206977976800228                               0.9579302202319985
26.885122316074263                                29348.152162489812-4.938082646369873E-10i         29348.152162489812-4.938082646369873E-10i         0.9997309370836563                                2.690629163450396E-4
26.885122316074263                                29567.779021494913+3.383685815220236E-11i         29567.779021494913+3.383685815220236E-11i         0.03852567349674079                               0.9614743265032613
26.885122316074263                                35829.58227452049-6.401099048294886E-9i           35829.58227452049-6.401099048294886E-9i           0.05158959995268614                               0.9484104000473137
26.885122316074263                                47190.22870619287+5.331039113680386E-9i           47190.22870619287+5.331039113680386E-9i           0.06948391605163498                               0.9305160839483649
26.885122316074263                                54587.291390597165-2.175463441496636E-9i          54587.291390597165-2.175463441496636E-9i          0.9986740528066282                                0.0013259471933732923
26.885122316074263                                54970.20640059466-2.190687365719627E-9i           54970.20640059466-2.190687365719627E-9i           0.06641342300957483                               0.9335865769904238
26.885122316074263                                67731.17018523894-6.488048948948305E-9i           67731.17018523894-6.488048948948305E-9i           0.07805935627649525                               0.9219406437235022
26.885122316074263                                75610.40884255648+2.9477266045625253E-8i          75610.40884255648+2.9477266045625253E-8i          0.07812254914445332                               0.9218774508555462
26.885122316074263                                78776.14584003261-1.748664725404124E-9i           78776.14584003261-1.748664725404124E-9i           0.9969639397625657                                0.003036060237433248
26.885122316074263                                90883.81104784994-3.971014176152541E-8i           90883.81104784994-3.971014176152541E-8i           0.10981631812399173                               0.8901836818760077
26.885122316074263                                99014.19440079684-4.4898330734239534E-8i          99014.19440079684-4.4898330734239534E-8i          0.10649042650467813                               0.893509573495322
26.885122316074263                                101220.6350866447+1.5674254119624689E-7i          101220.6350866447+1.5674254119624689E-7i          0.9953297561522658                                0.0046702438477343065
26.885122316074263                                110093.6805207391-3.08182964408608E-7i            110093.6805207391-3.08182964408608E-7i            0.10247044578769365                               0.8975295542123065
27.32586202617384                                 190.1361546461212+3.598630540934849E-9i           190.1361546461212+3.598630540934849E-9i           5.556708212934663E-4                              0.9994443291787075
27.32586202617384                                 925.7171577689508+4.5550784123697815E-10i         925.7171577689508+4.5550784123697815E-10i         0.0028844540604847243                             0.9971155459395163
27.32586202617384                                 3177.8440117526948+5.034723411888714E-10i         3177.8440117526948+5.034723411888714E-10i         0.013127240707688054                              0.9868727592923114
27.32586202617384                                 8070.389906387836+3.150841142533366E-11i          8070.389906387836+3.150841142533366E-11i          0.01216858698308247                               0.9878314130169173
27.32586202617384                                 13188.416040163142+1.4539494986680909E-10i        13188.416040163142+1.4539494986680909E-10i        0.9999553416157123                                4.465838428980186E-5
27.32586202617384                                 14051.938183479511+3.3988133512217595E-11i        14051.938183479511+3.3988133512217595E-11i        0.029287698459456425                              0.9707123015405426
27.32586202617384                                 18440.749196695968-1.5567604799503402E-9i         18440.749196695968-1.5567604799503402E-9i         0.04185028603870612                               0.9581497139612927
27.32586202617384                                 29129.066081741817+7.084228973866929E-10i         29129.066081741817+7.084228973866929E-10i         0.9997375168233195                                2.624831766813237E-4
27.32586202617384                                 29641.72079924915+1.897287297469497E-9i           29641.72079924915+1.897287297469497E-9i           0.03874624746214978                               0.961253752537851
27.32586202617384                                 35741.70799037549+2.0542038284053927E-10i         35741.70799037549+2.0542038284053927E-10i         0.051446738297893056                              0.948553261702107
27.32586202617384                                 47286.804026177575-4.556340801119125E-9i          47286.804026177575-4.556340801119125E-9i          0.06971465203295071                               0.9302853479670496
27.32586202617384                                 54738.2865896568+6.628479467096611E-10i           54738.2865896568+6.628479467096611E-10i           0.9982777526298248                                0.001722247370175458
27.32586202617384                                 54869.185858167686+5.543413461422356E-10i         54869.185858167686+5.543413461422356E-10i         0.06657620604575008                               0.9334237939542495
27.32586202617384                                 67836.75894484093+3.058687047254419E-10i          67836.75894484093+3.058687047254419E-10i          0.07810582204723016                               0.9218941779527715
27.32586202617384                                 75511.26668457602+7.688981056429112E-9i           75511.26668457602+7.688981056429112E-9i           0.07820228023361434                               0.9217977197663855
27.32586202617384                                 78638.56513966982+2.5544660455520085E-9i          78638.56513966982+2.5544660455520085E-9i          0.9969686925214866                                0.0030313074785139546
27.32586202617384                                 90986.96757784969-3.5124369804351195E-8i          90986.96757784969-3.5124369804351195E-8i          0.1097098548940547                                0.8902901451059458
27.32586202617384                                 98907.66180219114-2.1743921437695465E-8i          98907.66180219114-2.1743921437695465E-8i          0.10650650264293612                               0.893493497357065
27.32586202617384                                 101410.07130263254+1.405965149797257E-7i          101410.07130263254+1.405965149797257E-7i          0.9953128079897039                                0.00468719201029524
27.32586202617384                                 110148.75769621284-3.6886243904133885E-7i         110148.75769621284-3.6886243904133885E-7i         0.10241174246300748                               0.8975882575369897
27.76660173627342                                 196.34955111861265+8.342566481672803E-10i         196.34955111861265+8.342566481672803E-10i         5.740969560201503E-4                              0.9994259030439798
27.76660173627342                                 912.0540906614509-7.722266594281898E-11i          912.0540906614509-7.722266594281898E-11i          0.0028381146929195287                             0.9971618853070822
27.76660173627342                                 3194.778910182397+1.218456274473744E-10i          3194.778910182397+1.218456274473744E-10i          0.013238173423095616                              0.9867618265769051
27.76660173627342                                 8040.855779824366-1.3010716620287112E-10i         8040.855779824366-1.3010716620287112E-10i         0.012034064196634284                              0.987965935803364
27.76660173627342                                 13401.300353409979-1.260098455494066E-10i         13401.300353409979-1.260098455494066E-10i         0.9999538301791373                                4.616982086382232E-5
27.76660173627342                                 14109.519713729942+1.7585732828351717E-10i        14109.519713729942+1.7585732828351717E-10i        0.029431165009314437                              0.9705688349906849
27.76660173627342                                 18382.471269917+1.753655963424623E-9i             18382.471269917+1.753655963424623E-9i             0.04163268259517253                               0.9583673174048264
27.76660173627342                                 28910.081135502307+2.650937684498055E-10i         28910.081135502307+2.650937684498055E-10i         0.9997426626867034                                2.5733731329737275E-4
27.76660173627342                                 29716.033842760426-7.904829111997896E-9i          29716.033842760426-7.904829111997896E-9i          0.03896606459834381                               0.9610339354016576
27.76660173627342                                 35653.939660447955-6.4313836867051E-10i           35653.939660447955-6.4313836867051E-10i           0.051303478264989925                              0.9486965217350077
27.76660173627342                                 47383.351575623165-1.7930442057668695E-9i         47383.351575623165-1.7930442057668695E-9i         0.06995200774816278                               0.9300479922518372
27.76660173627342                                 54768.1436528258+2.189536229639805E-9i            54768.1436528258+2.189536229639805E-9i            0.06645178581868064                               0.9335482141813172
27.76660173627342                                 54887.05521245913+1.2221693488638903E-9i          54887.05521245913+1.2221693488638903E-9i          0.998170853196489                                 0.0018291468035120937
27.76660173627342                                 67942.3304051+5.759292883025011E-9i               67942.3304051+5.759292883025011E-9i               0.07815156769665506                               0.9218484323033443
27.76660173627342                                 75411.86512346694-2.2447912275734915E-8i          75411.86512346694-2.2447912275734915E-8i          0.0782781914865305                                0.9217218085134693
27.76660173627342                                 78503.06435988296+5.140441592213554E-9i           78503.06435988296+5.140441592213554E-9i           0.9969732947837323                                0.0030267052162663522
27.76660173627342                                 91090.40645477199+8.906625128789413E-8i           91090.40645477199+8.906625128789413E-8i           0.10960667060231909                               0.890393329397681
27.76660173627342                                 98801.04466358926-2.786050247281229E-9i           98801.04466358926-2.786050247281229E-9i           0.10652279379220647                               0.8934772062077938
27.76660173627342                                 101599.18676851982+1.3933505934990748E-7i         101599.18676851982+1.3933505934990748E-7i         0.9952958357194058                                0.004704164280594259
27.76660173627342                                 110202.68098219336-3.8277882779473054E-7i         110202.68098219336-3.8277882779473054E-7i         0.10235337540919408                               0.8976466245908058
28.207341446372997                                202.66408875731227-3.883754395731443E-10i         202.66408875731227-3.883754395731443E-10i         5.928416366323858E-4                              0.9994071583633672
28.207341446372997                                898.4917150784999+6.22764807514792E-10i           898.4917150784999+6.22764807514792E-10i           0.0027922435359076913                             0.9972077564640917
28.207341446372997                                3211.460258370361-6.712388943290548E-11i          3211.460258370361-6.712388943290548E-11i          0.013348406715625366                              0.9866515932843747
28.207341446372997                                8011.909365118861+1.407716069917098E-10i          8011.909365118861+1.407716069917098E-10i          0.011900690262490231                              0.9880993097375091
28.207341446372997                                13614.210796197327+5.7703355834228304E-11i        13614.210796197327+5.7703355834228304E-11i        0.99995227048315                                  4.7729516850229516E-5
28.207341446372997                                14167.167239656716+8.132199800630409E-11i         14167.167239656716+8.132199800630409E-11i         0.02957511019761966                               0.9704248898023821
28.207341446372997                                18324.06525029335+1.4937097454671393E-9i          18324.06525029335+1.4937097454671393E-9i          0.041416936113964416                              0.958583063886037
28.207341446372997                                28691.199350141203-5.353244014573348E-10i         28691.199350141203-5.353244014573348E-10i         0.9997475932282298                                2.524067717705464E-4
28.207341446372997                                29790.70744355701+7.738260799832463E-10i          29790.70744355701+7.738260799832463E-10i          0.039183940770936204                              0.9608160592290631
28.207341446372997                                35566.278056671756-3.878010284623704E-9i          35566.278056671756-3.878010284623704E-9i          0.051159809967211284                              0.9488401900327893
28.207341446372997                                47479.86334567805-4.689320802727973E-9i           47479.86334567805-4.689320802727973E-9i           0.07019652330786462                               0.9298034766921356
28.207341446372997                                54667.431748685965-5.671002072254726E-9i          54667.431748685965-5.671002072254726E-9i          0.0657523648770586                                0.934247635122942
28.207341446372997                                55033.175709290896+5.419137900364473E-10i         55033.175709290896+5.419137900364473E-10i         0.998649143263576                                 0.0013508567364242396
28.207341446372997                                68047.88369181874-9.004501444450329E-10i          68047.88369181874-9.004501444450329E-10i          0.07819658488640814                               0.9218034151135913
28.207341446372997                                75312.21541008244-2.4008216103890577E-9i          75312.21541008244-2.4008216103890577E-9i          0.07835039411285286                               0.9216496058871464
28.207341446372997                                78369.7177986925-2.460046855981795E-10i           78369.7177986925-2.460046855981795E-10i           0.9969777458050437                                0.0030222541949562545
28.207341446372997                                91194.11460411474-4.8206441539975834E-8i          91194.11460411474-4.8206441539975834E-8i          0.10950665949970485                               0.8904933405002947
28.207341446372997                                98694.34559720522+2.307546987102208E-9i           98694.34559720522+2.307546987102208E-9i           0.10653929911493472                               0.8934607008850655
28.207341446372997                                101787.97132938194+1.353199904872636E-7i          101787.97132938194+1.353199904872636E-7i          0.9952788580293023                                0.004721141970697352
28.207341446372997                                110255.43005139715-3.9653332489916725E-7i         110255.43005139715-3.9653332489916725E-7i         0.10229540968912638                               0.8977045903108718
28.648081156472575                                209.0798277453158+1.0660066811812801E-9i          209.0798277453158+1.0660066811812801E-9i          6.119060584169428E-4                              0.9993880939415839
28.648081156472575                                885.0301641577794-6.759454145680014E-11i          885.0301641577794-6.759454145680014E-11i          0.002746837586930834                              0.9972531624130709
28.648081156472575                                3227.876336537965+1.4688462069642563E-10i         3227.876336537965+1.4688462069642563E-10i         0.013457840166343622                              0.9865421598336561
28.648081156472575                                7983.5632792263-5.5688958323921055E-11i           7983.5632792263-5.5688958323921055E-11i           0.011768570836744593                              0.9882314291632527
28.648081156472575                                13827.14891860529-1.209359112980099E-10i          13827.14891860529-1.209359112980099E-10i          0.9999506239723059                                4.937602769546858E-5
28.648081156472575                                14224.879032937268-1.5444413863470182E-10i        14224.879032937268-1.5444413863470182E-10i        0.029719587025307196                              0.9702804129746935
28.648081156472575                                18265.540811518145+3.042227503967488E-9i          18265.540811518145+3.042227503967488E-9i          0.04120301214405959                               0.9587969878559408
28.648081156472575                                28472.42248857709+4.271268140130113E-10i          28472.42248857709+4.271268140130113E-10i          0.9997524158684546                                2.475841315442143E-4
28.648081156472575                                29865.73144393695+2.0230955563849984E-10i         29865.73144393695+2.0230955563849984E-10i         0.03939980695047107                               0.9606001930495278
28.648081156472575                                35478.723976853544-2.887907947517344E-10i         35478.723976853544-2.887907947517344E-10i         0.051015723340406494                              0.9489842766595935
28.648081156472575                                47576.330460612175+6.994962443365933E-9i          47576.330460612175+6.994962443365933E-9i          0.07044879566760956                               0.92955120433239
28.648081156472575                                54566.84759717202+7.1487021202437576E-9i          54566.84759717202+7.1487021202437576E-9i          0.06547790648807547                               0.9345220935119242
28.648081156472575                                55176.77960428504-8.299063343330859E-10i          55176.77960428504-8.299063343330859E-10i          0.9986805024598409                                0.001319497540158034
28.648081156472575                                68153.41791689937-1.0506624163131727E-8i          68153.41791689937-1.0506624163131727E-8i          0.07824086495982169                               0.921759135040179
28.648081156472575                                75212.32823478368-1.4932444645956287E-9i          75212.32823478368-1.4932444645956287E-9i          0.07841899596371962                               0.9215810040362797
28.648081156472575                                78238.60212069527-1.396821421973266E-9i           78238.60212069527-1.396821421973266E-9i           0.9969820449780249                                0.003017955021973216
28.648081156472575                                91298.07949333522-4.045595177480344E-8i           91298.07949333522-4.045595177480344E-8i           0.10940971895775406                               0.8905902810422462
28.648081156472575                                98587.56722573173-2.4068470141752147E-8i          98587.56722573173-2.4068470141752147E-8i          0.10655602404165293                               0.893443975958348
28.648081156472575                                101976.41480381248+1.3759714284733078E-7i         101976.41480381248+1.3759714284733078E-7i         0.995261887440114                                 0.004738112559886237
28.648081156472575                                110306.98455934689-4.840115018016853E-7i          110306.98455934689-4.840115018016853E-7i          0.10223791256071126                               0.8977620874392898
29.088820866572153                                215.59682600206457+1.0020626871254741E-9i         215.59682600206457+1.0020626871254741E-9i         6.31291440386658E-4                               0.9993687085596131
29.088820866572153                                871.6695656088078-1.7310202793447311E-10i         871.6695656088078-1.7310202793447311E-10i         0.0027018938668997754                             0.9972981061330982
29.088820866572153                                3244.0151933390034+1.455955133454683E-10i         3244.0151933390034+1.455955133454683E-10i         0.013566368413529121                              0.9864336315864721
29.088820866572153                                7955.830348277244+3.894772068462646E-11i          7955.830348277244+3.894772068462646E-11i          0.011637817146016367                              0.9883621828539815
29.088820866572153                                14040.116276861807-4.1724243229760305E-10i        14040.116276861807-4.1724243229760305E-10i        0.9999486945411062                                5.130545889506229E-5
29.088820866572153                                14282.653300663826+1.544292128112316E-10i         14282.653300663826+1.544292128112316E-10i         0.02986480369602139                               0.9701351963039776
29.088820866572153                                18206.907304011664+1.0610845635463099E-9i         18206.907304011664+1.0610845635463099E-9i         0.04099087519726337                               0.959009124802736
29.088820866572153                                28253.75216257228-2.891658443149972E-10i          28253.75216257228-2.891658443149972E-10i          0.9997571544936227                                2.428455063784397E-4
29.088820866572153                                29941.09610974815-3.758985546298886E-9i           29941.09610974815-3.758985546298886E-9i           0.039613678215276                                 0.960386321784722
29.088820866572153                                35391.27824581712+1.4517255050199938E-9i          35391.27824581712+1.4517255050199938E-9i          0.05087120813605154                               0.9491287918639496
29.088820866572153                                47672.7430540517+2.390344207466066E-9i            47672.7430540517+2.390344207466066E-9i            0.07070948607714496                               0.9292905139228571
29.088820866572153                                54466.43282111343+4.6844870638480115E-9i          54466.43282111343+4.6844870638480115E-9i          0.0652203244843907                                0.9347796755156085
29.088820866572153                                55317.752942459556-1.2542598118001717E-11i        55317.752942459556-1.2542598118001717E-11i        0.9986852849637997                                0.0013147150361979792
29.088820866572153                                68258.93217677262-4.7523655505431616E-9i          68258.93217677262-4.7523655505431616E-9i          0.07828439893897955                               0.9217156010610195
29.088820866572153                                75112.21376004878-2.9819386951161574E-8i          75112.21376004878-2.9819386951161574E-8i          0.07848410155326752                               0.9215158984467333
29.088820866572153                                78109.79635257441+2.7427735170012465E-9i          78109.79635257441+2.7427735170012465E-9i          0.9969861918426152                                0.00301380815738534
29.088820866572153                                91402.28910016122-2.496701373206067E-9i           91402.28910016122-2.496701373206067E-9i           0.10931574945240553                               0.8906842505475953
29.088820866572153                                98480.7121879603-4.497933677765606E-9i            98480.7121879603-4.497933677765606E-9i            0.10657297746813457                               0.8934270225318659
29.088820866572153                                102164.50697149428+1.4196356850356747E-7i         102164.50697149428+1.4196356850356747E-7i         0.9952449331617272                                0.00475506683827394
29.088820866572153                                110357.32417024903-5.22575495943547E-7i           110357.32417024903-5.22575495943547E-7i           0.10218095352638218                               0.8978190464736184
29.52956057667173                                 222.215141234185-4.897024212388553E-10i           222.215141234185-4.897024212388553E-10i           6.509990255366755E-4                              0.9993490009744613
29.52956057667173                                 858.4100424275821-5.540330334837963E-11i          858.4100424275821-5.540330334837963E-11i          0.002657409420197514                              0.9973425905798029
29.52956057667173                                 3259.864658190471-8.270359463644936E-11i          3259.864658190471-8.270359463644936E-11i          0.013673881125861207                              0.9863261188741388
29.52956057667173                                 7928.723595230533-2.2401163416856755E-10i         7928.723595230533-2.2401163416856755E-10i         0.011508546037858326                              0.9884914539621418
29.52956057667173                                 14253.114299391978-8.718178420435998E-11i         14253.114299391978-8.718178420435998E-11i         0.9999432599401257                                5.674005987523703E-5
29.52956057667173                                 14340.488302512034+1.3109482698765804E-10i        14340.488302512034+1.3109482698765804E-10i        0.030013937886939228                              0.9699860621130607
29.52956057667173                                 18148.1737870738+1.4225282448930813E-9i           18148.1737870738+1.4225282448930813E-9i           0.040780488810782146                              0.9592195111892174
29.52956057667173                                 28035.189849521994-1.24846898025093E-10i          28035.189849521994-1.24846898025093E-10i          0.9997618171564184                                2.3818284357969956E-4
29.52956057667173                                 30016.792099745566-2.1015742568539963E-11i        30016.792099745566-2.1015742568539963E-11i        0.039825585708433434                              0.9601744142915674
29.52956057667173                                 35303.941716552166-2.5743870999327748E-9i         35303.941716552166-2.5743870999327748E-9i         0.050726253914750816                              0.9492737460852477
29.52956057667173                                 47769.09012401476-6.556273578813451E-9i           47769.09012401476-6.556273578813451E-9i           0.0709793286848717                                0.9290206713151269
29.52956057667173                                 54366.201797851754-8.00125905940304E-9i           54366.201797851754-8.00125905940304E-9i           0.06495870680617738                               0.9350412931938218
29.52956057667173                                 55456.007872973634+1.3213664475594132E-9i         55456.007872973634+1.3213664475594132E-9i         0.9986842891149738                                0.0013157108850265261
29.52956057667173                                 68364.42555083358+6.224419070501177E-10i          68364.42555083358+6.224419070501177E-10i          0.07832717752331868                               0.921672822476681
29.52956057667173                                 75011.88165127441+4.235438894066438E-8i           75011.88165127441+4.235438894066438E-8i           0.07854581209547815                               0.9214541879045215
29.52956057667173                                 77983.38186459886-3.994743293834856E-9i           77983.38186459886-3.994743293834856E-9i           0.9969901860967348                                0.003009813903264941
29.52956057667173                                 91506.73187904406-5.057047781489435E-8i           91506.73187904406-5.057047781489435E-8i           0.10922465453176955                               0.8907753454682329
29.52956057667173                                 98373.78314383965-1.0342229602092128E-8i          98373.78314383965-1.0342229602092128E-8i          0.10659017035425375                               0.8934098296457461
29.52956057667173                                 102352.2375603523+1.4824645278898955E-7i          102352.2375603523+1.4824645278898955E-7i          0.9952280025298821                                0.004771997470118047
29.52956057667173                                 110406.42858367116-5.710353539679873E-7i          110406.42858367116-5.710353539679873E-7i          0.10212460444463381                               0.8978753955553661
29.97030028677131                                 228.93482974067246+1.2026654723697662E-9i         228.93482974067246+1.2026654723697662E-9i         6.710300811236443E-4                              0.9993289699188765
29.97030028677131                                 845.251712849831-1.2685247262735876E-10i          845.251712849831-1.2685247262735876E-10i          0.0026133813147109384                             0.9973866186852899
29.97030028677131                                 3275.4123553146883+1.876225778925491E-10i         3275.4123553146883+1.876225778925491E-10i         0.013780263005718581                              0.9862197369942808
29.97030028677131                                 7902.256225477112-6.913611314424256E-12i          7902.256225477112-6.913611314424256E-12i          0.011380879998421729                              0.9886191200015771
29.97030028677131                                 14398.380663712936+3.8395207532354936E-10i        14398.380663712936+3.8395207532354936E-10i        0.030162834129115867                              0.9698371658708836
29.97030028677131                                 14466.145954148757-1.1698438832500954E-10i        14466.145954148757-1.1698438832500954E-10i        0.9999385726168111                                6.142738318677946E-5
29.97030028677131                                 18089.349062610967-3.422280033714192E-10i         18089.349062610967-3.422280033714192E-10i         0.04057181558119121                               0.959428184418809
29.97030028677131                                 27816.73690022659-3.152581112442348E-10i          27816.73690022659-3.152581112442348E-10i          0.9997664074434062                                2.3359255659269416E-4
29.97030028677131                                 30092.81044506395-5.367915739992751E-9i           30092.81044506395-5.367915739992751E-9i           0.04003556511416309                               0.9599644348858369
29.97030028677131                                 35216.71527154716-2.8620515602554614E-10i         35216.71527154716-2.8620515602554614E-10i         0.05058085003924579                               0.9494191499607532
29.97030028677131                                 47865.35936199665-1.01144616539766E-9i            47865.35936199665-1.01144616539766E-9i            0.07125914049985405                               0.9287408595001457
29.97030028677131                                 54266.16773447024-6.5396152011273975E-9i          54266.16773447024-6.5396152011273975E-9i          0.0646884392973819                                0.9353115607026175
29.97030028677131                                 55591.45678160813-7.788212214860881E-10i          55591.45678160813-7.788212214860881E-10i          0.9986814105724574                                0.0013185894275409417
29.97030028677131                                 68469.89709937364-3.922995323915623E-9i           68469.89709937364-3.922995323915623E-9i           0.07836919108861358                               0.9216308089113862
29.97030028677131                                 74911.34110568224+6.2219621050035995E-9i          74911.34110568224+6.2219621050035995E-9i          0.07860422554399556                               0.9213957744560033
29.97030028677131                                 77859.4423364773+2.7324319006260132E-9i           77859.4423364773+2.7324319006260132E-9i           0.9969940276075281                                0.003005972392473755
29.97030028677131                                 91611.39673215228-7.138696763151987E-8i           91611.39673215228-7.138696763151987E-8i           0.109136340778494                                 0.8908636592215053
29.97030028677131                                 98266.78277982057-5.0355561013218374E-9i          98266.78277982057-5.0355561013218374E-9i          0.10660761497734315                               0.8933923850226589
29.97030028677131                                 102539.59623258127+1.4665167409256322E-7i         102539.59623258127+1.4665167409256322E-7i         0.9952111017805609                                0.004788898219440351
29.97030028677131                                 110454.27756339805-6.034595715229373E-7i          110454.27756339805-6.034595715229373E-7i          0.10206893974138433                               0.8979310602586176
30.411039996870887                                235.75594619169578+1.3004178640015947E-9i         235.75594619169578+1.3004178640015947E-9i         6.913858989743291E-4                              0.9993086141010254
30.411039996870887                                832.1946905065276+3.6457405250362633E-10i         832.1946905065276+3.6457405250362633E-10i         0.002569806641831166                              0.9974301933581681
30.411039996870887                                3290.645719919161+2.2251213525531753E-10i         3290.645719919161+2.2251213525531753E-10i         0.013885393826349965                              0.9861146061736502
30.411039996870887                                7876.4416103743715+7.317189120188809E-11i         7876.4416103743715+7.317189120188809E-11i         0.01125494713295019                               0.9887450528670504
